x,y,z0,t,Δsp1,Δsp2,zmax
153.077,30.861,-1975.7200787327743,2018-05-14T18:51:58.0,0.31623063560193504,0.23138560475873238,-645.1142681317851
151.472,32.271,-1928.3683082453474,2018-05-16T12:04:16.0,0.2930984301555251,0.22143354814920757,-654.5423580689873
151.558,31.404,-1928.3097417760064,2018-05-17T12:16:52.0,-0.07727106620351545,-0.1085947684883764,-614.0971205908816
156.412,28.606,-1928.1498730472508,2018-05-17T22:32:52.0,-0.12387907728993147,-0.051420435564178156,-733.6356170071991
151.346,32.666,-1975.5241374375062,2018-05-19T11:44:04.0,0.6149768720797187,0.5060661198094702,-535.608363184271
144.309,36.74,-1973.886119765522,2018-05-21T10:33:05.0,-0.019081546310538964,-0.006760793075621548,-285.8168755740071
152.206,31.861,-1927.941950857526,2018-05-21T12:09:34.0,0.4398845442357493,0.34614269713381157,-634.0728083655952
151.811,31.294,-1928.4254933639713,2018-05-22T12:28:48.0,-0.17057612892150503,-0.17086838404238827,-575.2857910830099
152.148,32.28,-1975.0960068557322,2018-05-24T12:07:24.0,1.013611465173124,0.7995299450285975,-535.2295014973328
153.136,31.092,-1927.5717159070045,2018-05-24T21:29:13.0,-0.10685999643114658,-0.05390199627284556,-1040.0343904347558
143.249,34.76,-1928.4527896191291,2018-05-26T05:54:54.0,-1.1578066045398177,-0.8550978896472382,-733.1652837809578
152.785,32.074,-1927.5143525751112,2018-05-26T12:04:30.0,0.46787748257037676,0.31537430320056864,-575.4468646144878
151.885,31.257,-1927.2505011396042,2018-05-27T12:22:33.0,-0.15922021065130304,-0.20133534721923907,-594.5979049198452
156.296,28.414,-1928.572202747687,2018-05-27T22:36:16.0,0.08929384365568427,0.12234131539521909,-495.66340793758707
152.73,32.812,-1967.6308532988442,2018-05-29T11:49:53.0,0.8358018818521836,0.6622668269733334,-574.8173102057992
143.921,35.045,-1928.1100770011578,2018-05-31T05:47:16.0,-3.024910184062862,-2.240611565772598,-674.179506029006
144.278,37.004,-1974.0267407103315,2018-05-31T09:45:53.0,0.29958417391867953,0.14160966545040607,-1000.3264450401173
153.241,32.529,-1927.244574530659,2018-05-31T12:02:47.0,0.3290328846279694,0.23810739438036052,-615.6239756225489
152.015,31.209,-1974.385143532209,2018-06-01T12:21:41.0,-0.09200751898918717,-0.12902190351781087,-575.388859980056
151.991,33.67,-1975.3566301936949,2018-06-03T11:47:04.0,0.7665120364588515,0.6292708463157709,-614.4757468890232
153.19,31.571,-1974.0314948494877,2018-06-03T18:29:09.0,-0.4287010612068696,-0.32420727311748565,-644.1858947062893
144.665,34.736,-1928.1616377812584,2018-06-05T05:54:17.0,-1.1575848758698022,-0.8820847129992647,-674.494392416497
152.077,31.27,-1927.5436894926402,2018-06-06T12:27:43.0,-0.1765643076245576,-0.18267002084454423,-595.3895019051611
156.109,28.312,-1973.658753003506,2018-06-06T22:26:37.0,0.08291519987228177,0.11821786906633105,-635.5400792229847
144.205,35.594,-1976.1106174464483,2018-06-08T05:45:20.0,-2.1004251637399323,-1.6175318313250318,-555.4741003574169
150.906,33.59,-1975.4684017440622,2018-06-08T11:38:15.0,0.8934796914913107,0.739013610910275,-554.3817803572749
144.421,34.202,-1928.250250585191,2018-06-10T05:52:08.0,-1.6774814851221385,-1.240610321936091,-772.8685858437311
144.039,37.109,-1948.8847657937515,2018-06-10T10:27:01.0,0.16469146701660364,0.057705400796944056,-1102.974045816759
152.302,31.5,-1927.3106002228737,2018-06-11T12:22:20.0,-0.1549328708781878,-0.16033934325736618,-613.9932931160042
145.288,35.021,-1975.3240168193545,2018-06-13T06:00:26.0,-2.37487158525569,-1.836050419068587,-614.5034405721049
150.771,33.033,-1975.463206031161,2018-06-13T11:38:51.0,1.0856891662001493,0.8769622074338866,-614.6079396076448
153.34,31.75,-1927.1724382735526,2018-06-13T18:28:23.0,-0.6206105909905829,-0.4485175495737771,-693.3711919391795
143.888,34.203,-1928.0533894989524,2018-06-15T05:45:52.0,-1.7869533473003694,-1.3237094871450794,-752.7880891708052
152.576,31.888,-1928.2328678925724,2018-06-16T12:33:17.0,-0.2493685897832126,-0.20857873682199946,-674.2610299575263
156.074,28.318,-1928.783384964543,2018-06-16T22:45:13.0,0.13579113180036675,0.14280641394387222,-594.8358960169455
146.496,34.738,-1975.6674727775455,2018-06-18T05:58:02.0,0.13881863526307428,0.0789617779761858,-712.6876228794379
151.425,33.29,-1926.432470465778,2018-06-18T11:53:50.0,1.1485118847233518,0.9020840290951121,-594.9923022167127
143.777,37.211,-1975.8881830286975,2018-06-20T09:13:40.0,0.18749380943791374,0.09683050247756524,-283.8423335627967
152.843,32.123,-1967.2522367174156,2018-06-21T12:19:44.0,-0.40067364945045264,-0.2953487437498945,-655.1443128012831
147.828,35.012,-1975.620635272371,2018-06-23T05:41:35.0,-0.8083750967291755,-0.641847532710066,-455.97304036558745
150.467,34.214,-1956.5774960013973,2018-06-23T11:28:35.0,0.8863911991141807,0.7094337847594916,-495.5274771496812
153.6,31.333,-1926.9433950617135,2018-06-23T21:11:06.0,-0.29459483364998496,-0.23268084943152972,-545.275230488301
147.411,36.869,-1939.4067288860695,2018-06-23T23:58:58.0,0.030845294571553425,0.00940625325888622,-433.3160794915808
146.622,37.663,-1926.9774074939623,2018-06-26T11:49:55.0,0.21740657398827076,0.20143312498328805,-377.812488610142
152.964,32.075,-1927.7110446138545,2018-06-26T12:31:43.0,-0.48016260511970266,-0.3964444165332848,-654.2560723909072
156.094,28.173,-1928.2142640509326,2018-06-26T22:32:00.0,0.026970886740651217,0.016534264531692672,-1090.3784107733659
149.017,36.016,-1975.7427049385115,2018-06-28T05:57:18.0,-0.4496416122917872,-0.41988885201237885,-456.42835483545815
149.312,34.256,-1975.2577098023041,2018-06-28T11:53:07.0,0.7625862378522149,0.6322483920148264,-535.3381128338609
152.87,31.841,-1927.4531791168217,2018-07-01T12:28:00.0,-0.537496666292811,-0.4053025897576466,-654.9616314856486
149.354,33.492,-1975.2881812107237,2018-07-03T11:39:21.0,0.9216219416102994,0.7585702299783024,-614.3860733202747
153.267,31.082,-1976.5699562018485,2018-07-03T18:44:45.0,-0.31284099813252725,-0.22538005995409272,-644.1126612841981
147.223,37.272,-1939.3373845834324,2018-07-03T23:53:40.0,0.11887316619155675,0.03392503811450305,-409.5274392982536
143.896,34.778,-1928.1546415634054,2018-07-05T05:58:13.0,-1.289373542056859,-0.9043701603940221,-634.8070858673233
150.766,34.496,-1927.6113492238023,2018-07-05T11:59:55.0,0.22220486279453486,0.1329971832981769,-634.5255506705792
152.578,31.592,-1927.2960208167792,2018-07-06T12:27:17.0,-0.40327672718987007,-0.30983746827229064,-614.8797079951922
155.887,28.296,-1974.7435433756773,2018-07-06T22:42:34.0,-0.09229240403016524,-0.0928236877063153,-673.5636644091053
150.275,33.383,-1956.0276068174178,2018-07-08T11:45:34.0,1.0071766612092108,0.8373042296616011,-593.898580479188
144.384,34.812,-1927.6571411685684,2018-07-10T05:50:50.0,-1.258647055351363,-0.9009719860531353,-654.994892107642
149.883,35.038,-1976.2062145969687,2018-07-10T11:59:37.0,-1.1080388896752151,-0.9037351076286433,-536.2921892763454
152.341,31.525,-1928.1920943691825,2018-07-11T12:23:11.0,-0.4746726748746129,-0.3889881306066048,-615.2791646604303
154.299,31.765,-1976.0656977982453,2018-07-12T11:54:14.0,-0.29312487441628493,-0.2754713037951933,-594.0779864835062
150.053,33.973,-1975.5022402214233,2018-07-13T11:35:40.0,1.3915599638252294,1.1168352172592437,-555.6509787640758
152.604,30.898,-1927.6021572069515,2018-07-13T21:02:50.0,-0.21429212943659157,-0.17641872610450826,-693.6174887959027
145.823,37.778,-1963.832438542571,2018-07-14T00:24:50.0,-0.036503263857681975,-0.06317781592443235,-582.7842385201862
145.268,34.727,-1928.3599432438286,2018-07-15T05:56:54.0,-1.1652377810011545,-0.8511512976984779,-714.0734452007036
152.099,31.224,-1928.0429251709852,2018-07-16T12:28:57.0,-0.31015070523269556,-0.26917123327689774,-654.4009136755304
155.777,28.42,-1927.9808212521677,2018-07-16T22:31:04.0,-0.16368020135255723,-0.17492943228178243,-576.2098886876315
153.917,31.982,-1970.8166003023587,2018-07-17T12:01:43.0,-0.45101600621922594,-0.39952073795481574,-594.4634168387179
149.84,33.94,-1975.5078109633528,2018-07-18T11:52:22.0,1.5019335487114958,1.1800809694661294,-574.9604022423255
146.221,34.458,-1927.617653841277,2018-07-20T06:07:18.0,-0.8631380210025021,-0.6301391561007025,-634.626639675935
145.518,38.478,-1973.7768067385514,2018-07-20T09:23:42.0,-0.08318548191617106,-0.10082618488593013,-436.36365947257497
151.629,31.045,-1927.8743439026377,2018-07-21T12:28:22.0,-0.2563757605702193,-0.2144459716441241,-614.4121796946425
153.489,32.099,-1975.8142560667852,2018-07-22T11:57:25.0,-0.2750889128133676,-0.2639263913724161,-614.2599221700906
143.466,35.592,-1927.0347103446309,2018-07-22T12:01:13.0,-2.034253042014436,-1.57757818177823,-516.0663915493052
159.99,26.492,-1977.432711113803,2018-07-22T12:01:18.0,-0.05168784912175324,-0.05196831969798169,-614.9862531284634
150.005,34.082,-1975.1888400636308,2018-07-23T11:46:00.0,1.0711302452690483,0.8673027249051194,-534.6528900037213
152.043,30.823,-1927.318647553395,2018-07-23T18:44:10.0,-0.1699664119212159,-0.09810764807664059,-1040.5512242734844
146.824,34.191,-1928.0553732694557,2018-07-25T06:01:29.0,-0.7687231850219922,-0.5663659023202564,-714.0074676372999
151.116,30.912,-1927.5999640844127,2018-07-26T12:27:58.0,-0.15822985435439144,-0.14701289262676642,-832.535992751817
155.859,28.476,-1928.5629691508232,2018-07-26T22:31:45.0,-0.15233971769436255,-0.15103247386407737,-555.2069317031525
153.256,32.088,-1975.5210291574035,2018-07-27T12:02:31.0,-0.18723490459968065,-0.1532153482105695,-633.9619098845294
144.425,35.607,-1927.4256517120882,2018-07-27T12:04:08.0,-1.7131780662234988,-1.3642890503071268,-575.1745615502186
150.679,33.73,-1975.3465397080474,2018-07-28T11:55:36.0,1.0569141295891973,0.9565966786356471,-554.573230766119
147.466,34.155,-1928.2580191598702,2018-07-30T05:54:22.0,-0.41924384305551626,-0.314336436976494,-595.1464764344524
146.2928,37.0754,-1965.4105538684016,2018-07-30T13:03:11.0,0.047894544670500895,0.019573769092228376,-770.8551024657035
143.468,35.587,-1927.8224821846595,2018-07-31T06:01:09.0,-2.250687195623849,-1.7238217565904632,-535.2764235736369
150.587,30.899,-1928.192373067864,2018-07-31T12:16:46.0,0.02221781790118914,-0.01181455689878452,-871.8014091796906
152.868,32.064,-1926.2369488797035,2018-08-01T11:51:04.0,-0.24068869181600727,-0.19978724821174695,-653.7617299328539
145.777,34.884,-1927.8419411305442,2018-08-01T12:04:32.0,0.4945000518336937,0.28433358216278815,-694.1767797612025
159.788,26.674,-1977.3963074191429,2018-08-01T12:10:59.0,-0.03153800065959698,-0.03179464651458595,-620.9109173046224
150.786,33.697,-1975.4504209353895,2018-08-02T11:53:58.0,1.016394465850336,0.9077143571454678,-574.2792217588552
151.619,30.79,-1927.7174326330608,2018-08-02T21:11:06.0,-0.10772284451257799,-0.07014585494041665,-889.7082604153742
148.161,34.251,-1928.5373082123153,2018-08-04T06:03:59.0,-0.09462886954055422,-0.11437671391588185,-634.7368841856318
144.133,35.503,-1927.83661132819,2018-08-05T05:58:13.0,-1.664569536099899,-1.2807972279955302,-515.773337131026
150.163,30.84,-1928.1032364490347,2018-08-05T12:16:13.0,-0.004018151823074548,-0.028485586754767284,-594.7171747608963
156.145,28.569,-1927.958612712443,2018-08-05T22:34:57.0,-0.13120400076684924,-0.10233160343122644,-852.9707213186069
147.137,34.844,-1926.6681384969709,2018-08-06T12:03:34.0,0.6800312117400128,0.43192881006585926,-614.611819223929
152.645,32.0,-1975.043604924245,2018-08-06T12:05:21.0,-0.2775631451159667,-0.21894124719965258,-614.0669400387253
150.578,33.776,-1975.7322363732783,2018-08-07T11:56:18.0,0.9132826874269079,0.7972994102363654,-573.9783332596414
148.208,34.23,-1927.852229346998,2018-08-09T06:04:20.0,-0.30336222747514974,-0.2660235770661138,-752.984203111019
145.5199,36.6882,-1967.5724378312073,2018-08-09T06:15:39.0,0.07731087787195477,0.03317198301109439,-774.7976782768474
144.816,35.047,-1927.8147203993917,2018-08-10T05:55:51.0,-2.1567578939816054,-1.7066505989728367,-635.0892052109695
152.526,32.115,-1972.95905361495,2018-08-11T11:59:26.0,-0.20829071630694082,-0.1852845530513912,-614.4571310391833
149.203,35.441,-1966.4011679673863,2018-08-11T12:01:16.0,-0.558155802196748,-0.5330141689839653,-574.7868785706304
150.936,33.398,-1975.6973812240137,2018-08-12T11:41:08.0,0.9930341129993006,0.8675690094474366,-554.7869380597451
151.218,30.858,-1927.8051717366147,2018-08-12T18:39:13.0,-0.10542876636380973,-0.06426449984533184,-743.6970485201967
144.065,35.518,-1973.763562354515,2018-08-13T11:50:27.0,-1.91721174015551,-1.5490522590998819,-554.4877241986112
148.537,34.643,-1928.2755799123554,2018-08-14T06:06:05.0,0.0761062338000943,-0.01749475216109046,-674.2029499984191
145.717,34.48,-1928.1058524954158,2018-08-15T05:57:38.0,-0.09320188633889698,-0.1836776889523644,-714.1875687745761
156.539,28.75,-1928.620399634276,2018-08-15T22:34:29.0,-0.19785597405852398,-0.16571563093111163,-634.5283034990548
152.65,32.293,-1970.3721876191962,2018-08-16T12:09:14.0,-0.24552848503659994,-0.22747769833163997,-633.8520707431951
150.812,33.558,-1975.867219472322,2018-08-17T11:54:34.0,0.9294618061204526,0.8332938370787442,-553.9872316085083
144.858,34.973,-1974.5455557713187,2018-08-18T11:50:01.0,-0.6360642803918716,-0.5435365922315377,-752.2435384569517
145.8146,36.2906,-1963.6981258826431,2018-08-19T00:12:25.0,0.011550213599319637,-0.026777676649787776,-547.0844810709742
149.201,34.96,-1927.9275978057406,2018-08-19T05:58:12.0,0.25879623538904384,0.13688779403092188,-633.8073592133088
146.864,34.393,-1927.2349241717477,2018-08-20T05:55:15.0,0.3707157866479598,0.19348906526534385,-851.8713447591015
152.667,32.363,-1976.4594860896514,2018-08-21T11:49:32.0,-0.12812784505082617,-0.1319286269131408,-613.9494264273574
151.026,33.268,-1975.3256732451332,2018-08-22T11:49:14.0,1.0395094504007134,0.8878393467514899,-535.0860379080387
150.857,31.048,-1927.578629708664,2018-08-22T21:14:53.0,-0.012575014171276383,-0.0011037041600881854,-594.608052242297
144.986,34.426,-1973.7536323524002,2018-08-23T12:09:15.0,-0.8305080294922198,-0.7027041963661017,-712.5089591808091
147.874,34.456,-1928.0114891372607,2018-08-25T05:58:58.0,0.7870353178731714,0.5512520142437055,-594.8341156224112
156.689,29.067,-1928.3759163266145,2018-08-25T22:35:42.0,-0.32452259116239185,-0.27834316592256386,-675.1073552262069
152.723,32.404,-1975.66575953493,2018-08-26T11:56:47.0,-0.05399999974678376,-0.0649410235136745,-535.6200995330062
150.687,34.563,-1976.1890339789838,2018-08-27T05:45:40.0,-0.21137913821162144,-0.17961575441351157,-534.729798901544
150.841,33.483,-1975.3880222102653,2018-08-27T11:51:27.0,1.0937596349065963,0.9780922080033603,-555.5751127974901
144.502,34.19,-1974.0887332144437,2018-08-28T11:20:37.0,-1.34736957043028,-1.0308499715943087,-732.7065948532224
146.3017,35.8414,-1969.4793292696195,2018-08-28T17:39:20.0,0.2960437077044049,0.16843082247437655,-774.8158098452253
148.767,34.776,-1927.7616025362383,2018-08-30T05:54:20.0,0.942285352557794,0.677217460743693,-615.7042291388613
152.802,32.277,-1975.1948425973942,2018-08-31T11:59:11.0,-0.030619153950483737,-0.0490779778054147,-574.7439735968583
150.163,34.909,-1975.933341057284,2018-09-01T06:00:38.0,-0.36467970424542284,-0.28898498946274137,-594.0189290390497
150.584,33.615,-1975.2675409698002,2018-09-01T12:00:37.0,0.9227792190106543,0.8393865063484249,-554.875714444129
150.217,31.107,-1927.1757417040724,2018-09-01T18:24:58.0,-0.09820471883944351,-0.06851245893581402,-743.6819756871838
144.205,34.501,-1972.167338710802,2018-09-02T12:05:41.0,-1.3368742788114587,-1.022501699399204,-731.9944916136534
156.605,29.214,-1977.0623499797143,2018-09-04T22:47:29.0,-0.33425708116488434,-0.27730708328281795,-595.0915415354237
152.734,32.071,-1975.7205039388493,2018-09-05T11:47:02.0,0.042299195581157495,0.018479275493807533,-832.3578509887002
150.601,33.343,-1975.7065874035873,2018-09-06T11:40:57.0,1.052998049814194,0.9328239425500149,-554.4924613252551
146.8735,34.9464,-1967.2724914658336,2018-09-07T11:33:03.0,1.5500657380784348,1.1723199808141103,-549.0794992348326
144.124,34.458,-1973.944847982641,2018-09-07T11:56:55.0,-0.9220981158646991,-0.6983603295093723,-692.8169922690207
152.639,31.917,-1975.1555266124724,2018-09-10T12:08:45.0,0.05778369932600516,0.050844630787325824,-633.9708961913688
150.37,33.631,-1975.363184292288,2018-09-11T11:49:58.0,0.9797862623676338,0.8669579055686305,-554.6769630756439
149.847,31.384,-1976.619500340078,2018-09-11T21:05:41.0,-0.2318981491250932,-0.1617914776486247,-644.7897532855982
144.338,34.306,-1974.6591594193994,2018-09-12T11:57:21.0,-1.107229480375393,-0.8271320976114422,-673.9256414735646
156.332,29.28,-1928.3436810374133,2018-09-14T22:43:53.0,-0.3126258504418222,-0.22965982539895965,-654.0079575827785
152.467,31.712,-1973.6150595744539,2018-09-15T12:15:35.0,0.10748305797529778,0.09243632183413822,-634.5756119531867
150.045,34.997,-1975.819841910245,2018-09-16T05:59:28.0,-0.4047374589072215,-0.3005327454890364,-613.9107893970199
150.58,33.492,-1975.3865133428637,2018-09-16T11:54:17.0,1.0491913459942026,0.9260428984926004,-574.4872710860682
146.542,37.441,-1975.100504461358,2018-09-16T11:54:19.0,0.0392501142619409,0.016614604441545833,-535.0898510940156
147.9797,33.5984,-1971.5819739081942,2018-09-17T04:29:40.0,-0.07445508694632162,-0.060259890748911284,-780.8315904810424
144.787,34.16,-1974.6838910357674,2018-09-17T12:02:54.0,-1.1843614498429098,-0.9059607962232753,-792.0597093544762
152.432,31.65,-1975.9860893513357,2018-09-20T11:59:35.0,0.1957339920162811,0.13639011300356468,-634.2818651958299
149.504,35.264,-1975.3807807608864,2018-09-21T05:58:33.0,-1.3794086198443942,-1.1186750784643176,-534.5983523667184
150.395,33.752,-1975.4411675799765,2018-09-21T11:50:47.0,1.0004654697519006,0.8602358089537284,-574.9696258738869
146.444,37.366,-1974.916972676096,2018-09-21T11:55:56.0,0.05768443142413163,0.03342725673398947,-514.6985626749912
149.54,31.488,-1927.4108710007054,2018-09-21T21:19:34.0,-0.36460218682499906,-0.2955239544601961,-743.1640289397899
145.144,34.023,-1974.116964209868,2018-09-22T12:05:35.0,-1.129114808534249,-0.817249906736364,-792.3657058752871
155.979,29.279,-1928.8358925334383,2018-09-24T22:41:17.0,-0.30818834508920845,-0.2229330351673982,-614.9942512446014
152.357,31.535,-1975.6112766788299,2018-09-25T11:59:13.0,0.2197079766647448,0.17407888489946952,-653.4932721157111
150.863,33.677,-1975.8472257366354,2018-09-26T11:48:21.0,0.9490912639629793,0.8038895964287628,-574.6762132580707
146.257,37.361,-1974.8195523812872,2018-09-26T11:59:13.0,0.04405453024021212,0.011097499024820597,-415.8639139366178
148.5412,33.1253,-1969.9692033779888,2018-09-26T21:59:29.0,-0.04528514591742979,-0.05686975416310146,-804.6811540547069
145.794,33.706,-1974.2687005589357,2018-09-27T11:48:25.0,-0.8021242667139,-0.6120636561826788,-850.8337680581903
150.598,34.292,-1975.5467023739611,2018-10-01T11:48:02.0,0.7988729508027217,0.6942641653986014,-534.5442005080484
145.835,37.32,-1967.7474068469444,2018-10-01T12:06:56.0,0.05746907348901678,-0.012870474541768828,-494.7987773331395
146.017,33.307,-1974.2372411318663,2018-10-02T11:47:51.0,-0.7496361176337567,-0.5829579206547786,-832.0738111596079
155.655,29.308,-1977.0477374350028,2018-10-04T22:26:52.0,-0.32449439382846357,-0.20957785021315403,-654.3035344520621
152.412,31.599,-1976.2894294692148,2018-10-05T12:04:46.0,0.28030874258867905,0.21124030383456746,-673.5842832130547
145.755,37.202,-1974.6508689919895,2018-10-06T11:43:00.0,0.10509797761994975,0.03445122276810446,-870.7391630567532
150.076,33.997,-1975.2032035699892,2018-10-06T11:45:26.0,1.0271526030840639,0.8720710943381922,-554.4615976410709
148.9819,33.1559,-1965.9902362653174,2018-10-06T15:23:29.0,-0.19114506169562953,-0.21617666569218688,-679.8406457495864
152.288,31.753,-1976.3626934157767,2018-10-10T12:20:32.0,0.2147197297416824,0.15507332443826444,-634.6724408954178
150.314,34.091,-1975.383972400331,2018-10-11T11:52:45.0,1.0464140756884572,0.8864181670030772,-534.9495498168252
145.718,37.026,-1974.2883896442781,2018-10-11T11:52:58.0,0.139857026276565,0.036275164233450403,-990.3177360357279
155.346,29.223,-1927.9586474035439,2018-10-14T22:42:48.0,-0.22090400941414307,-0.12702026090551596,-615.7892409362934
152.011,31.905,-1975.9444900003957,2018-10-15T11:54:04.0,0.10745284854268011,0.07760853677659761,-613.9727874467571
149.4896,33.114,-1967.8562690889414,2018-10-16T08:58:04.0,0.026465326910525586,-0.06932651223852299,-759.0311704659161
145.667,36.81,-1974.8178079412771,2018-10-16T11:59:52.0,0.18090083846310817,0.09728977631171841,-871.6590526883633
149.926,33.857,-1976.0135750216173,2018-10-16T12:00:00.0,1.1171305099082456,0.9280985344466071,-614.5649817200065
151.648,31.989,-1976.2257795278874,2018-10-20T12:02:04.0,0.10826334888423463,0.09054465866394378,-495.9176862424672
150.446,33.823,-1975.2325528012875,2018-10-21T11:32:46.0,0.9888544152543576,0.8411598661505861,-614.2697397605746
145.489,36.472,-1974.2868097985104,2018-10-21T11:39:31.0,-0.02145334507751345,-0.0013540673132812098,-375.8707536535565
156.522,29.474,-1977.1202250414756,2018-10-22T06:18:52.0,-0.15395688021452827,-0.15349880008255012,-595.1783652715047
155.256,29.175,-1927.769136043825,2018-10-24T22:38:56.0,-0.2083419422623743,-0.1474438818138282,-614.9992773941669
151.357,32.059,-1975.9192787893426,2018-10-25T11:49:23.0,0.07395582241726802,0.03211301358496745,-652.871082182484
150.2077,32.9907,-1965.702793567059,2018-10-26T02:35:06.0,0.25118366909906564,0.20150432486171665,-588.8192194467895
150.313,33.662,-1975.4563055942797,2018-10-26T11:45:34.0,1.0085306447590874,0.8729396534398146,-594.478503317353
145.546,35.744,-1975.3964081569272,2018-10-26T12:00:53.0,-0.1673297317855136,-0.12906381482939797,-356.27404249132104
151.007,32.074,-1975.3265165958871,2018-10-30T12:20:51.0,0.02372536353935598,-0.010542240180933195,-990.7398550051311
145.905,34.611,-1975.0007472826505,2018-10-31T11:56:12.0,1.1470506005800924,0.8869059558551154,-574.7292632137921
150.512,33.745,-1975.5406756149148,2018-10-31T11:58:12.0,0.9252616362239349,0.8103524760920402,-594.7713568458822
156.118,29.184,-1927.8661632613496,2018-11-01T10:51:50.0,-0.03810744401868161,-0.07170966830154366,-594.9939285732794
155.262,29.146,-1975.006713063837,2018-11-03T22:39:20.0,-0.14950485818955236,-0.0982903259295789,-575.7811154824755
150.92,32.111,-1926.426167017273,2018-11-04T11:53:07.0,0.15315369534093487,0.0797917010585192,-1039.9471628680278
150.9223,33.2382,-1964.4224728617914,2018-11-04T20:50:49.0,0.755000642889086,0.5950878167154406,-598.747255685551
146.332,33.939,-1975.9997406095301,2018-11-05T11:52:19.0,0.6519933890419822,0.468212965539932,-693.0457471475507
150.248,33.356,-1926.421706238749,2018-11-05T11:56:26.0,0.8815642775266419,0.7618490492624702,-534.7849611782337
150.975,32.106,-1976.304944632433,2018-11-09T11:59:26.0,0.13697765331408457,0.04909730598053606,-1038.860768889929
150.622,33.107,-1975.8443387526868,2018-11-10T11:55:13.0,1.0643843678742537,0.9000830339619446,-575.1000712846534
146.573,33.477,-1975.5856923887702,2018-11-10T11:56:20.0,0.3479825682630278,0.20310735975466906,-713.5562229617278
151.0375,30.4785,-1950.8795520222616,2018-11-10T23:58:35.0,0.2560355615956417,0.1822917928345103,-693.9380359370818
155.549,28.83,-1977.1217367496108,2018-11-11T14:09:48.0,0.12297630670871101,0.08323957094516682,-841.3795636230543
155.018,28.857,-1927.7186919172568,2018-11-13T22:34:58.0,0.006806319856098452,0.01993918363730486,-595.8014705470208
151.266,32.156,-1975.313066201567,2018-11-14T12:12:32.0,0.2272575883808803,0.11841002128081474,-614.5540198892056
151.0416,33.5965,-1967.5987488469132,2018-11-14T14:36:27.0,0.7132032299807396,0.5405245551575283,-569.1056330709544
151.096,32.957,-1926.58509550029,2018-11-15T11:37:03.0,0.9850570248137605,0.8412479702013856,-555.0056768743299
146.989,33.044,-1975.8548373919668,2018-11-15T11:51:28.0,0.2644121011099198,0.16389605368215843,-692.999403433733
151.674,32.341,-1975.5777981849142,2018-11-19T12:18:12.0,0.333320924392822,0.21234629546006578,-634.5425132260833
151.874,33.174,-1975.1445791124565,2018-11-20T11:47:14.0,1.0229133786926607,0.8188298524578306,-574.8987726826044
147.814,33.083,-1926.8597133610626,2018-11-20T12:05:49.0,0.591295038812623,0.43280602044092087,-654.8936894755174
150.9796,30.7601,-1947.0372768682632,2018-11-20T16:50:43.0,0.31480187577737834,0.22525175244610876,-628.634962860792
154.983,28.481,-1975.3057250014595,2018-11-21T18:52:22.0,0.35490419705909304,0.27496757608831107,-545.3991517240178
143.011,35.291,-1964.9516688697497,2018-11-22T05:59:01.0,-2.1114007018685,-1.6405455646461748,-595.6820606217718
154.525,28.423,-1928.275679292176,2018-11-23T22:39:28.0,0.21287016602067527,0.15006355748135106,-635.7327039572458
151.5723,33.9878,-1967.7494673953902,2018-11-24T08:18:15.0,1.3517093057898497,1.03817214260836,-564.8884858777436
152.281,32.619,-1975.728593678729,2018-11-24T12:04:12.0,0.27680776063730683,0.20184379958862245,-535.5114564127541
145.078,38.059,-1975.0897997954141,2018-11-25T06:00:21.0,-0.0005578403634784316,0.04895760624407751,-356.3000578537041
147.707,33.936,-1975.1151724575438,2018-11-25T12:04:01.0,0.9245872307194885,0.7415343779741509,-514.5556423848926
143.952,35.652,-1927.7132036328783,2018-11-27T06:01:44.0,-2.5017952816202955,-1.908606774856948,-555.7682880064647
152.471,32.807,-1975.5991072608995,2018-11-29T12:03:29.0,0.18461934559934057,0.12734255333289243,-574.223396752393
144.94,37.481,-1975.388361289595,2018-11-30T05:55:55.0,0.11966907159835538,0.10155993761459658,-297.25581440900925
150.9075,31.0167,-1952.5852001694357,2018-11-30T09:22:32.0,-0.0021486329964985943,0.0036844027914527313,-612.4828352422605
144.637,37.435,-1927.213210658632,2018-11-30T12:02:24.0,-0.05107662576662256,-0.01803828529088012,-456.27207923099047
146.437,33.654,-1975.2609887264387,2018-11-30T12:03:30.0,0.7297491802981337,0.5297542534653078,-575.0734123029065
154.36,28.231,-1977.410116229676,2018-12-01T22:17:32.0,0.31987475271354787,0.27784519771462984,-546.202210313955
144.868,35.431,-1927.8487107111016,2018-12-02T05:52:32.0,-2.8311435415629096,-2.087287572953292,-614.5804952256688
150.2125,34.3203,-1965.3330230242022,2018-12-04T01:22:48.0,1.4442039479262356,1.1497605984392483,-503.4067658408597
152.451,32.975,-1974.489252377202,2018-12-04T11:49:18.0,-0.003435460197690733,-0.04850358161703299,-831.6026586449411
144.562,37.027,-1975.1731720634345,2018-12-05T05:53:48.0,0.11955643584060892,0.09962476684049362,-376.7440041461585
143.898,37.04,-1926.494153798627,2018-12-05T12:01:10.0,-0.20797502956529476,-0.13827210353784594,-396.8554975221972
149.718,33.941,-1975.3109855805103,2018-12-05T12:01:13.0,1.1082859018095195,0.9098839782730357,-555.1574015332859
145.211,35.227,-1928.8665650148225,2018-12-07T05:57:40.0,-3.122016780394934,-2.305471276551253,-694.4529418937564
